kepid,kepoi_name,pp_host_rel_prob,pp_host_prob_score,pp_1hi_starid,pp_1hi_rel_prob,pp_2hi_starid,pp_2hi_rel_prob,pp_unk_rel_prob
11073223,K07406.01,1.00000e+00,1.000,KIC 11073223,1.00000e+00,,,3.7430000e-07
11073351,K00537.01,1.00000e+00,1.000,KIC 11073351,1.00000e+00,,,4.9670000e-06
11074178,K01889.02,1.00000e+00,1.000,KIC 11074178,1.00000e+00,,,5.4510000e-05
11074178,K01889.01,1.00000e+00,1.000,KIC 11074178,1.00000e+00,,,8.3360000e-06
11074541,K00345.01,1.00000e+00,1.000,KIC 11074541,1.00000e+00,,,2.4020000e-06
11075279,K01431.01,1.00000e+00,1.000,KIC 11075279,1.00000e+00,,,5.3810000e-07
11075429,K02198.01,4.80000e-01,1.000,hiresKIC 22000783,5.20000e-01,KIC 11075429,4.80000e-01,8.1290000e-06
11075737,K00292.01,7.30000e-01,1.000,KIC 11075737,7.30000e-01,hiresKIC 22000784,2.70000e-01,2.0420000e-06
11076176,K05862.01,1.00000e+00,1.000,KIC 11076176,1.00000e+00,,,5.3830000e-07
11076276,K04645.01,0.00000e+00,1.000,,,,,5.9550000e-04
11076279,K07407.01,1.00000e+00,1.000,KIC 11076279,1.00000e+00,,,3.2180000e-07
11076400,K02759.01,1.00000e+00,1.000,KIC 11076400,1.00000e+00,KIC 11076405,2.00000e-10,1.8610000e-05
11086270,K00124.02,1.00000e+00,1.000,KIC 11086270,1.00000e+00,hiresKIC 22000786,1.00000e-06,1.0070000e-05
11086270,K00124.01,1.00000e+00,1.000,KIC 11086270,1.00000e+00,hiresKIC 22000786,7.20000e-08,8.5570000e-06
11090561,K05865.01,9.00000e-82,1.000,UKIRT 44117906008879,1.00000e+00,KIC 11090561,9.00000e-82,1.6240000e-06
11090765,K00538.01,1.00000e+00,1.000,KIC 11090765,1.00000e+00,,,7.6160000e-06
11098004,K08041.01,0.00000e+00,1.000,,,,,
11099351,K06234.01,1.00000e+00,1.000,KIC 11099351,1.00000e+00,,,1.2250000e-06
11100383,K00346.01,1.00000e+00,1.000,KIC 11100383,1.00000e+00,hiresKIC 22000787,6.70000e-08,4.5660000e-06
11100670,K02885.01,9.10000e-96,1.000,KIC 11100669,9.10000e-96,KIC 11100670,9.10000e-96,1.0000000e+00
11121752,K02333.02,1.00000e+00,1.000,KIC 11121752,1.00000e+00,,,2.8200000e-05
11122894,K01426.03,1.00000e+00,1.000,KIC 11122894,1.00000e+00,,,5.5110000e-07
11122894,K01426.02,1.00000e+00,1.000,KIC 11122894,1.00000e+00,,,7.4720000e-07
11122894,K01426.01,1.00000e+00,1.000,KIC 11122894,1.00000e+00,,,2.7730000e-06
11124509,K07409.01,1.00000e+00,1.000,KIC 11124509,1.00000e+00,,,4.3570000e-07
11125613,K02485.02,1.00000e+00,1.000,KIC 11125613,1.00000e+00,,,2.1150000e-05
11125936,K01419.01,2.30000e-11,1.000,KIC 11125936,2.30000e-11,,,1.0000000e+00
11126381,K01863.01,1.00000e+00,1.000,KIC 11126381,1.00000e+00,,,6.4870000e-05
11129258,K02898.01,1.00000e+00,1.000,KIC 11129258,1.00000e+00,,,2.4750000e-05
11129738,K01427.01,1.00000e+00,1.000,KIC 11129738,1.00000e+00,,,1.8510000e-05
11133306,K00276.01,1.00000e+00,1.000,KIC 11133306,1.00000e+00,,,4.1270000e-06
11134079,K07410.01,1.00000e+00,1.000,KIC 11134079,1.00000e+00,,,5.9700000e-07
11134879,K00480.01,1.00000e+00,1.000,KIC 11134879,1.00000e+00,UKIRT 44117905853175,1.90000e-101,1.2900000e-06
11135119,K08042.01,1.00000e+00,1.000,KIC 11135119,1.00000e+00,KIC 11135112,2.50000e-88,7.9710000e-06
11137065,K04620.01,0.00000e+00,1.000,,,,,1.0000000e+00
11138155,K00760.01,1.00000e+00,1.000,KIC 11138155,1.00000e+00,,,5.9820000e-07
11147276,K07413.01,1.00000e+00,1.000,KIC 11147276,1.00000e+00,,,5.2640000e-07
11147460,K06235.01,1.00000e+00,1.000,KIC 11147460,1.00000e+00,KIC 11147467,3.10000e-101,2.8290000e-06
11147785,K05873.01,1.00000e+00,1.000,KIC 11147785,1.00000e+00,KIC 11147778,2.00000e-100,1.3870000e-05
11147814,K03334.01,1.00000e+00,1.000,KIC 11147814,1.00000e+00,,,5.9510000e-07
11151677,K04308.01,5.60000e-99,1.000,KIC 11151669,1.00000e+00,KIC 11151672,2.30000e-68,7.4960000e-04
11152159,K00761.01,1.60000e-05,1.000,KIC 11152159,1.60000e-05,UKIRT 44117905886586,2.70000e-18,1.0000000e+00
11152511,K05874.01,1.00000e+00,1.000,KIC 11152511,1.00000e+00,KIC 11152525,7.20000e-13,1.2990000e-05
11153539,K00762.01,1.00000e+00,1.000,KIC 11153539,1.00000e+00,,,2.2710000e-05
11154043,K07414.01,1.00000e+00,1.000,KIC 11154043,1.00000e+00,,,4.7910000e-06
11176127,K01430.01,1.00000e+00,1.000,KIC 11176127,1.00000e+00,,,9.8450000e-06
11176127,K01430.03,1.00000e+00,1.000,KIC 11176127,1.00000e+00,,,9.4170000e-06
11176166,K05875.01,1.00000e+00,1.000,KIC 11176166,1.00000e+00,,,2.2630000e-05
11177707,K01423.01,1.00000e+00,1.000,KIC 11177707,1.00000e+00,,,1.6360000e-07
11182260,K07415.01,1.00000e+00,1.000,KIC 11182260,1.00000e+00,,,2.9620000e-07
11182706,K08046.01,1.00000e+00,1.000,KIC 11182706,1.00000e+00,,,5.7340000e-06
11187436,K01804.01,1.00000e+00,1.000,KIC 11187436,1.00000e+00,UKIRT 44117905555217,1.20000e-101,1.1700000e-06
11187837,K00252.01,1.00000e+00,1.000,KIC 11187837,1.00000e+00,KIC 11187835,1.70000e-101,1.6850000e-06
11188254,K04223.01,0.00000e+00,1.000,,,,,
11189127,K00347.01,1.00000e+00,1.000,KIC 11189127,1.00000e+00,,,3.3960000e-07
11189311,K03220.01,1.00000e+00,1.000,KIC 11189311,1.00000e+00,,,4.9310000e-06
11192235,K02329.01,1.00000e+00,1.000,KIC 11192235,1.00000e+00,,,3.6100000e-05
11192998,K00481.01,1.00000e+00,1.000,KIC 11192998,1.00000e+00,KIC 11192993,3.40000e-101,3.0090000e-06
11192998,K00481.02,1.00000e+00,1.000,KIC 11192998,1.00000e+00,KIC 11192993,3.00000e-101,2.6340000e-06
11192998,K00481.03,1.00000e+00,1.000,KIC 11192998,1.00000e+00,,,5.2980000e-06
11193263,K01438.01,1.00000e+00,1.000,KIC 11193263,1.00000e+00,hiresKIC 22000793,4.30000e-07,9.6400000e-06
11193447,K01415.01,1.00000e+00,1.000,KIC 11193447,1.00000e+00,,,4.5950000e-06
11194032,K00348.01,1.00000e+00,1.000,KIC 11194032,1.00000e+00,,,2.0800000e-06
11197126,K01443.01,7.30000e-30,1.000,KIC 11197126,7.30000e-30,,,1.0000000e+00
11197853,K02813.01,8.40000e-01,1.000,KIC 11197853,8.40000e-01,hiresKIC 22000794,1.60000e-01,9.2110000e-06
11198723,K07417.01,1.00000e+00,1.000,KIC 11198723,1.00000e+00,,,8.5910000e-07
11200415,K00293.01,2.80000e-101,1.000,KIC 11200405,1.00000e+00,KIC 11200412,2.80000e-101,1.8730000e-06
11200767,K03667.01,0.00000e+00,1.000,,,,,
11200773,K07419.01,0.00000e+00,1.000,,,,,
11228612,K07420.01,1.00000e+00,1.000,KIC 11228612,1.00000e+00,,,2.9010000e-07
11232745,K07421.01,1.00000e+00,1.000,KIC 11232745,1.00000e+00,,,5.1370000e-07
11233911,K07422.01,1.00000e+00,1.000,KIC 11233911,1.00000e+00,,,3.3870000e-07
11234677,K07423.01,1.00000e+00,1.000,KIC 11234677,1.00000e+00,,,2.3600000e-07
11235323,K07424.01,1.00000e+00,1.000,KIC 11235323,1.00000e+00,,,3.9390000e-07
11240948,K07425.01,1.00000e+00,1.000,KIC 11240948,1.00000e+00,,,1.2480000e-06
11241814,K03717.01,1.00000e+00,1.000,KIC 11241814,1.00000e+00,KIC 11241819,8.50000e-51,4.7780000e-08
11242721,K00763.01,1.00000e+00,1.000,KIC 11242721,1.00000e+00,,,5.8100000e-07
11243547,K04517.01,0.00000e+00,1.000,,,,,2.4770000e-04
11244682,K03933.01,1.00000e+00,1.000,KIC 11244682,1.00000e+00,KIC 11244691,1.30000e-96,8.7840000e-06
11249624,K03553.01,1.00000e+00,1.000,KIC 11249624,1.00000e+00,,,8.3390000e-07
11250587,K00107.01,1.00000e+00,1.000,KIC 11250587,1.00000e+00,UKIRT 44117905447464,3.00000e-48,2.4140000e-06
11250867,K07428.01,1.00000e+00,1.000,KIC 11250867,1.00000e+00,,,4.0790000e-07
11251058,K07429.01,0.00000e+00,1.000,,,,,4.0260000e-05
11252617,K06236.02,0.00000e+00,1.000,,,,,
11253711,K01972.01,7.10000e-01,1.000,KIC 11253711,7.10000e-01,hiresKIC 22000799,2.90000e-01,1.8370000e-05
11253827,K02672.02,1.00000e+00,1.000,KIC 11253827,1.00000e+00,hiresKIC 22000800,2.30000e-03,2.7680000e-06
11253827,K02672.01,1.00000e+00,1.000,KIC 11253827,1.00000e+00,UKIRT 44117905430270,1.90000e-101,1.1940000e-06
11255761,K00482.01,2.80000e-100,1.000,UKIRT 44117905427479,1.00000e+00,KIC 11255757,2.80000e-100,3.5210000e-05
11259686,K00294.01,7.70000e-01,1.000,KIC 11259686,7.70000e-01,hiresKIC 22000801,2.30000e-01,2.5840000e-05
11282568,K07430.01,1.00000e+00,1.000,KIC 11282568,1.00000e+00,KIC 11282560,1.30000e-99,2.8650000e-05
11284772,K04622.01,1.00000e+00,1.000,KIC 11284772,1.00000e+00,,,3.3180000e-05
11285136,K01774.01,1.00000e+00,1.000,KIC 11285136,1.00000e+00,,,4.2900000e-07
11287726,K07433.01,1.00000e+00,1.000,KIC 11287726,1.00000e+00,,,3.6500000e-07
11288051,K00241.03,1.00000e+00,1.000,KIC 11288051,1.00000e+00,KIC 11288054,2.40000e-09,1.7050000e-05
11288051,K00241.02,1.00000e+00,1.000,KIC 11288051,1.00000e+00,KIC 11288054,1.70000e-27,6.5040000e-05
11288051,K00241.01,1.00000e+00,1.000,KIC 11288051,1.00000e+00,KIC 11288054,3.80000e-56,2.0370000e-05
11296045,K04396.04,1.00000e+00,1.000,KIC 11296045,1.00000e+00,,,1.5960000e-04
11296437,K06237.01,1.00000e+00,1.000,KIC 11296437,1.00000e+00,KIC 11349879,1.80000e-06,3.6440000e-05
11297236,K01857.01,5.60000e-01,1.000,KIC 11297236,5.60000e-01,hiresKIC 22000802,4.40000e-01,6.9690000e-06
11298298,K01802.01,1.00000e+00,1.000,KIC 11298298,1.00000e+00,UKIRT 44117905138121,3.20000e-101,1.8850000e-06
11298815,K02015.01,0.00000e+00,1.000,,,,,
11303815,K02645.01,0.00000e+00,1.000,,,,,1.0000000e+00
11304958,K00764.01,1.00000e+00,1.000,KIC 11304958,1.00000e+00,,,3.1330000e-06
11304987,K02993.01,1.30000e-47,1.000,KIC 11304987,1.30000e-47,,,1.0000000e+00
11305996,K03256.01,5.20000e-16,1.000,KIC 11305996,5.20000e-16,,,1.0000000e+00
11308499,K02168.01,1.00000e+00,1.000,KIC 11308499,1.00000e+00,,,5.1500000e-05
11336883,K01445.01,1.00000e+00,1.000,KIC 11336883,1.00000e+00,,,1.0070000e-05
11337372,K01650.02,1.00000e+00,1.000,KIC 11337372,1.00000e+00,,,3.7000000e-06
11337372,K01650.01,1.00000e+00,1.000,KIC 11337372,1.00000e+00,,,3.4280000e-06
11337833,K01651.01,1.00000e+00,1.000,KIC 11337833,1.00000e+00,,,3.2160000e-05
11341314,K05887.01,0.00000e+00,1.000,,,,,1.7630000e-05
11342573,K01771.01,1.00000e+00,1.000,KIC 11342573,1.00000e+00,,,1.1760000e-06
11348086,K08049.01,7.70000e-06,1.000,KIC 11348086,7.70000e-06,KIC 11348097,2.10000e-95,1.0000000e+00
11348997,K02090.01,1.00000e+00,1.000,KIC 11348997,1.00000e+00,,,8.3130000e-06
11350389,K07438.01,2.90000e-04,1.000,KIC 11350389,2.90000e-04,,,9.9970000e-01
11350634,K08050.01,9.10000e-01,1.000,KIC 11350634,9.10000e-01,UKIRT 44117905139671,1.50000e-70,8.7030000e-02
11351454,K05889.01,8.00000e-01,1.000,KIC 11351454,8.00000e-01,hiresKIC 22000806,2.00000e-01,2.0900000e-05
11358389,K02163.01,8.20000e-01,1.000,KIC 11358389,8.20000e-01,hiresKIC 22000807,1.80000e-01,1.3320000e-05
11358392,K07440.01,1.00000e+00,1.000,KIC 11358392,1.00000e+00,,,7.6660000e-07
11359305,K07441.01,1.00000e+00,1.000,KIC 11359305,1.00000e+00,,,1.5910000e-06
11359879,K00128.01,1.00000e+00,1.000,KIC 11359879,1.00000e+00,KIC 11359883,6.40000e-101,5.4890000e-06
11360571,K02069.01,9.60000e-01,1.000,KIC 11360571,9.60000e-01,hiresKIC 22000808,4.00000e-02,1.5820000e-05
11361646,K00330.01,1.00000e+00,1.000,KIC 11361646,1.00000e+00,,,1.9690000e-05
11389771,K01436.01,1.00000e+00,1.000,KIC 11389771,1.00000e+00,KIC 11389773,5.00000e-53,8.7460000e-06
11391018,K00189.01,1.00000e+00,1.000,KIC 11391018,1.00000e+00,,,3.1090000e-07
11391181,K07442.01,1.00000e+00,1.000,KIC 11391181,1.00000e+00,,,3.7410000e-07
11391667,K01652.01,1.00000e+00,1.000,KIC 11391667,1.00000e+00,,,7.7380000e-07
11391957,K00765.01,1.00000e+00,1.000,KIC 11391957,1.00000e+00,UKIRT 44117905628689,2.20000e-77,4.2630000e-06
11392017,K01653.01,2.20000e-101,1.000,KIC 11392011,1.00000e+00,KIC 11392012,2.20000e-101,8.8370000e-07
11392618,K01623.01,1.00000e+00,1.000,KIC 11392618,1.00000e+00,KIC 11392629,1.30000e-48,8.0940000e-05
11394027,K00349.01,1.00000e+00,1.000,KIC 11394027,1.00000e+00,UKIRT 44117905213044,8.70000e-90,4.6200000e-06
11395587,K00350.01,1.00000e+00,1.000,KIC 11395587,1.00000e+00,KIC 11395581,1.00000e-15,3.8980000e-05
11401182,K01428.01,1.00000e+00,1.000,KIC 11401182,1.00000e+00,UKIRT 44117905118736,2.10000e-49,2.5140000e-06
11401755,K00277.01,1.00000e+00,1.000,KIC 11401755,1.00000e+00,,,2.6060000e-06
11401767,K02195.01,1.00000e+00,1.000,KIC 11401767,1.00000e+00,,,1.6550000e-05
11401822,K02454.01,0.00000e+00,1.000,,,,,9.7790000e-05
11401845,K05894.01,1.00000e+00,1.000,KIC 11401845,1.00000e+00,,,1.2580000e-06
11401869,K07443.01,0.00000e+00,1.000,,,,,2.1350000e-04
11402995,K00173.01,1.00000e+00,1.000,KIC 11402995,1.00000e+00,KIC 11402992,3.10000e-101,1.9520000e-06
11403044,K00766.01,1.00000e+00,1.000,KIC 11403044,1.00000e+00,,,1.0060000e-06
11403216,K03561.01,1.00000e+00,1.000,KIC 11403216,1.00000e+00,KIC 11403214,3.30000e-66,1.3660000e-06
11403339,K02143.01,1.00000e+00,1.000,KIC 11403339,1.00000e+00,hiresKIC 22000811,4.40000e-04,1.7570000e-05
11404644,K06085.01,1.00000e+00,1.000,KIC 11404644,1.00000e+00,,,5.5620000e-07
11408935,K06086.01,1.00000e+00,1.000,KIC 11408935,1.00000e+00,,,8.0500000e-07
11409698,K07444.01,1.00000e+00,1.000,KIC 11409698,1.00000e+00,,,4.3840000e-07
11410904,K02171.01,1.00000e+00,1.000,KIC 11410904,1.00000e+00,,,2.4170000e-05
11413812,K01885.01,1.00000e+00,1.000,KIC 11413812,1.00000e+00,KIC 11413814,4.90000e-10,2.0240000e-05
11414511,K00767.01,1.00000e+00,1.000,KIC 11414511,1.00000e+00,,,7.6070000e-07
11415243,K04036.01,1.00000e+00,1.000,KIC 11415243,1.00000e+00,,,3.1180000e-05
11442465,K00768.01,2.00000e-101,1.000,UKIRT 44117905521000,1.00000e+00,KIC 11442465,2.00000e-101,1.4660000e-06
11442793,K00351.03,1.00000e+00,1.000,KIC 11442793,1.00000e+00,,,9.4850000e-06
11442793,K00351.07,1.00000e+00,1.000,KIC 11442793,1.00000e+00,,,1.4170000e-06
11442793,K00351.01,1.00000e+00,1.000,KIC 11442793,1.00000e+00,,,5.8850000e-08
11444514,K04371.01,1.00000e+00,1.000,KIC 11444514,1.00000e+00,UKIRT 44117905629097,1.30000e-11,3.2990000e-05
11446443,K00001.01,1.00000e+00,1.000,KIC 11446443,1.00000e+00,,,9.9770000e-07
11449844,K00125.01,1.00000e+00,1.000,KIC 11449844,1.00000e+00,,,3.0000000e-07
11450414,K01992.01,1.00000e+00,1.000,KIC 11450414,1.00000e+00,,,1.5620000e-05
11453592,K02705.01,1.00000e+00,1.000,KIC 11453592,1.00000e+00,hiresKIC 22000814,2.30000e-07,9.4520000e-06
11455428,K03365.01,1.00000e+00,1.000,KIC 11455428,1.00000e+00,KIC 11455425,2.50000e-27,8.5080000e-06
11455795,K07446.01,1.00000e+00,1.000,KIC 11455795,1.00000e+00,,,3.5540000e-06
11456382,K02771.01,0.00000e+00,1.000,,,,,
11456405,K04845.01,0.00000e+00,1.000,,,,,1.1720000e-02
11456839,K08225.01,1.00000e+00,1.000,KIC 11456839,1.00000e+00,UKIRT 44117905563610,0.00000e+00,2.2270000e-06
11457191,K07447.01,1.00000e+00,1.000,KIC 11457191,1.00000e+00,,,4.6070000e-07
11457726,K02047.01,1.00000e+00,1.000,KIC 11457726,1.00000e+00,,,1.6830000e-05
11460462,K02110.01,1.00000e+00,1.000,KIC 11460462,1.00000e+00,KIC 11460467,9.60000e-20,1.7740000e-05
11463211,K00770.01,1.20000e-16,1.000,KIC 11463211,1.20000e-16,,,1.0000000e+00
11465813,K00771.01,7.50000e-05,1.000,hiresKIC 22000823,9.10000e-01,UKIRT 44117905424568,9.30000e-02,1.6580000e-05
11466960,K03917.01,7.30000e-48,1.000,KIC 11466960,7.30000e-48,KIC 11466950,1.20000e-95,1.0000000e+00
11493431,K01434.01,1.00000e+00,1.000,KIC 11493431,1.00000e+00,KIC 11493429,1.70000e-25,9.8320000e-06
11493732,K00772.01,1.00000e+00,1.000,KIC 11493732,1.00000e+00,,,9.7470000e-07
11494130,K00978.01,1.00000e+00,1.000,KIC 11494130,1.00000e+00,,,1.3290000e-05
11495458,K02318.01,1.00000e+00,1.000,KIC 11495458,1.00000e+00,,,6.4700000e-05
11497958,K01422.01,6.30000e-01,1.000,KIC 11497958,6.30000e-01,hiresKIC 22000824,3.70000e-01,2.7660000e-06
11497958,K01422.02,5.50000e-01,1.000,KIC 11497958,5.50000e-01,hiresKIC 22000824,4.50000e-01,4.4960000e-06
11497977,K00483.01,1.00000e+00,1.000,KIC 11497977,1.00000e+00,,,2.0380000e-06
11498128,K02296.01,1.00000e+00,1.000,KIC 11498128,1.00000e+00,KIC 11498129,4.60000e-10,4.0330000e-05
11499228,K02109.01,1.00000e+00,1.000,KIC 11499228,1.00000e+00,UKIRT 44117905600062,1.20000e-13,1.1960000e-05
11499263,K03620.01,1.00000e+00,1.000,KIC 11499263,1.00000e+00,,,5.8850000e-07
11499757,K07450.01,1.00000e+00,1.000,KIC 11499757,1.00000e+00,,,3.8320000e-07
11502172,K07452.01,1.00000e+00,1.000,KIC 11502172,1.00000e+00,,,4.3130000e-07
11502867,K00195.01,1.00000e+00,1.000,KIC 11502867,1.00000e+00,,,4.1900000e-07
11506235,K07454.01,1.00000e+00,1.000,KIC 11506235,1.00000e+00,,,4.5260000e-07
11506938,K05906.01,1.00000e+00,1.000,KIC 11506938,1.00000e+00,,,1.3560000e-05
11512246,K00168.01,1.00000e+00,1.000,KIC 11512246,1.00000e+00,UKIRT 44117905268363,2.00000e-90,8.4790000e-06
11512246,K00168.02,1.00000e+00,1.000,KIC 11512246,1.00000e+00,UKIRT 44117905268363,7.50000e-19,4.3250000e-05
11513366,K05907.01,1.00000e+00,1.000,KIC 11513366,1.00000e+00,KIC 11513368,3.20000e-73,1.4280000e-05
11516930,K06240.01,5.70000e-61,1.000,UKIRT 44117905407648,1.00000e+00,KIC 11516930,5.70000e-61,1.0290000e-05
11517719,K01416.01,1.00000e+00,1.000,KIC 11517719,1.00000e+00,,,5.3600000e-07
11519134,K03419.01,1.00000e+00,1.000,KIC 11519134,1.00000e+00,,,4.4330000e-07
11519226,K06087.01,1.00000e+00,1.000,KIC 11519226,1.00000e+00,,,5.5740000e-07
11521048,K00540.01,3.30000e-101,1.000,UKIRT 44117905375732,1.00000e+00,KIC 11521048,3.30000e-101,4.3340000e-06
11521793,K00352.01,1.00000e+00,1.000,KIC 11521793,1.00000e+00,KIC 11521790,1.10000e-35,1.3030000e-05
11546211,K01654.01,1.00000e+00,1.000,KIC 11546211,1.00000e+00,,,4.2520000e-07
11547505,K01655.01,1.00000e+00,1.000,KIC 11547505,1.00000e+00,,,5.0910000e-06
11547513,K00295.01,1.00000e+00,1.000,KIC 11547513,1.00000e+00,KIC 11547519,8.60000e-101,2.5100000e-06
11547513,K00295.02,1.00000e+00,1.000,KIC 11547513,1.00000e+00,KIC 11547519,2.70000e-30,1.6910000e-05
11547869,K03749.01,1.00000e+00,1.000,KIC 11547869,1.00000e+00,,,3.5800000e-03
11548140,K00256.01,1.00000e+00,1.000,KIC 11548140,1.00000e+00,,,4.9160000e-06
11551692,K01781.03,1.00000e+00,1.000,KIC 11551692,1.00000e+00,UKIRT 44117905209097,7.10000e-11,3.4780000e-06
11551692,K01781.02,1.00000e+00,1.000,KIC 11551692,1.00000e+00,UKIRT 44117905209097,2.00000e-35,1.4500000e-06
11551692,K01781.01,1.00000e+00,1.000,KIC 11551692,1.00000e+00,UKIRT 44117905209097,9.30000e-39,1.2600000e-06
11553706,K00009.01,4.10000e-100,1.000,KIC 11553711,1.00000e+00,KIC 11553706,4.10000e-100,1.7810000e-05
11554435,K00063.01,1.00000e+00,1.000,KIC 11554435,1.00000e+00,,,3.4150000e-07
11558882,K06241.01,1.00000e+00,1.000,KIC 11558882,1.00000e+00,,,7.7950000e-07
11560037,K03874.01,1.00000e+00,1.000,KIC 11560037,1.00000e+00,,,5.7920000e-06
11560382,K07456.01,0.00000e+00,1.000,,,,,5.7220000e-04
11560397,K08056.01,0.00000e+00,1.000,,,,,5.3810000e-04
11560431,K07457.01,0.00000e+00,1.000,,,,,
11564013,K03714.01,1.00000e+00,1.000,KIC 11564013,1.00000e+00,,,9.0650000e-07
11565903,K08057.01,1.00000e+00,1.000,KIC 11565903,1.00000e+00,UKIRT 44117905287884,1.00000e-44,7.0560000e-06
11566064,K00353.01,1.00000e+00,1.000,KIC 11566064,1.00000e+00,hiresKIC 22000828,3.40000e-09,1.2890000e-06
11566064,K00353.02,7.00000e-01,1.000,KIC 11566064,7.00000e-01,hiresKIC 22000828,2.80000e-01,1.8330000e-05
11568987,K00354.01,1.00000e+00,1.000,KIC 11568987,1.00000e+00,KIC 11568990,1.10000e-10,1.1170000e-04
11569475,K04029.01,1.00000e+00,1.000,KIC 11569475,1.00000e+00,UKIRT 44117905330971,4.00000e-07,1.1620000e-05
11570749,K01856.01,1.00000e+00,1.000,KIC 11570749,1.00000e+00,KIC 11570754,4.70000e-14,8.1090000e-05
11572193,K03109.01,1.00000e+00,1.000,KIC 11572193,1.00000e+00,KIC 11572188,2.70000e-39,3.9350000e-05
11599800,K05914.01,0.00000e+00,1.000,,,,,
11600889,K01442.01,1.00000e+00,1.000,KIC 11600889,1.00000e+00,hiresKIC 22000830,9.70000e-08,3.4950000e-06
11601584,K01831.01,1.00000e+00,1.000,KIC 11601584,1.00000e+00,hiresKIC 22000832,2.80000e-09,3.1420000e-06
11601584,K01831.02,1.00000e+00,1.000,KIC 11601584,1.00000e+00,hiresKIC 22000832,7.50000e-04,2.6450000e-05
11607176,K03930.01,1.50000e-95,1.000,KIC 11607173,1.80000e-25,KIC 11607168,1.50000e-95,1.0000000e+00
11607193,K00983.02,1.10000e-100,1.000,KIC 11607199,1.00000e+00,KIC 11607193,1.10000e-100,4.5480000e-06
11607193,K00983.01,1.00000e+00,1.000,KIC 11607193,1.00000e+00,KIC 11607199,9.20000e-64,2.0660000e-06
11611600,K01424.01,1.00000e+00,1.000,KIC 11611600,1.00000e+00,hiresKIC 22000834,1.30000e-18,3.8100000e-06
11612241,K08059.01,0.00000e+00,1.000,,,,,
11614528,K03885.01,5.70000e-12,1.000,UKIRT 44117905279138,1.00000e+00,KIC 11614528,5.70000e-12,2.0440000e-04
11614617,K01990.01,1.00000e+00,1.000,KIC 11614617,1.00000e+00,,,1.0440000e-05
11615481,K07461.01,1.00000e+00,1.000,KIC 11615481,1.00000e+00,,,1.5970000e-06
11615521,K05923.01,1.00000e+00,1.000,KIC 11615521,1.00000e+00,KIC 11615520,2.20000e-86,1.4190000e-05
11616200,K07462.01,1.00000e+00,1.000,KIC 11616200,1.00000e+00,,,3.9610000e-07
11616596,K04229.01,0.00000e+00,1.000,,,,,3.1320000e-04
11616631,K07463.01,0.00000e+00,1.000,,,,,2.5880000e-03
11616663,K07464.01,0.00000e+00,1.000,,,,,2.8470000e-04
11621223,K00355.01,1.00000e+00,1.000,KIC 11621223,1.00000e+00,hiresKIC 22000835,1.70000e-24,1.6150000e-04
11622600,K01876.01,1.00000e+00,1.000,KIC 11622600,1.00000e+00,,,8.5700000e-06
11623629,K00365.01,1.00000e+00,1.000,KIC 11623629,1.00000e+00,KIC 11623612,2.30000e-100,1.4120000e-05
11624249,K00356.01,1.00000e+00,1.000,KIC 11624249,1.00000e+00,hiresKIC 22000837,6.10000e-04,2.6650000e-06
11651105,K07468.01,1.00000e+00,1.000,KIC 11651105,1.00000e+00,KIC 11651106,2.40000e-51,2.4740000e-05
11651712,K03363.01,1.00000e+00,1.000,KIC 11651712,1.00000e+00,UKIRT 44117904917007,1.10000e-20,1.3400000e-05
11656246,K01532.01,1.00000e+00,1.000,KIC 11656246,1.00000e+00,,,1.1990000e-05
11656302,K00434.01,1.00000e+00,1.000,KIC 11656302,1.00000e+00,UKIRT 44117905043001,8.30000e-64,1.1430000e-06
11656721,K00541.01,1.00000e+00,1.000,KIC 11656721,1.00000e+00,UKIRT 44117904981488,1.60000e-11,7.6720000e-06
11656840,K00774.01,1.00000e+00,1.000,KIC 11656840,1.00000e+00,,,7.2280000e-07
11656918,K01945.01,1.00000e+00,1.000,KIC 11656918,1.00000e+00,,,8.7110000e-06
11657891,K01965.01,1.00000e+00,1.000,KIC 11657891,1.00000e+00,KIC 11657890,1.90000e-32,1.4460000e-05
11661803,K08060.01,6.00000e-07,1.000,KIC 11661803,6.00000e-07,,,1.0000000e+00
11662440,K07469.01,1.00000e+00,1.000,KIC 11662440,1.00000e+00,UKIRT 44117905003583,2.30000e-44,5.0310000e-06
11666881,K00167.01,1.00000e+00,1.000,KIC 11666881,1.00000e+00,UKIRT 44117904957985,1.60000e-74,2.4200000e-06
11669125,K01535.01,1.00000e+00,1.000,KIC 11669125,1.00000e+00,KIC 11669118,5.80000e-35,1.5830000e-05
11669239,K00542.01,1.00000e+00,1.000,KIC 11669239,1.00000e+00,UKIRT 44117904905636,1.40000e-39,1.1590000e-05
11670125,K02355.01,1.00000e+00,1.000,KIC 11670125,1.00000e+00,,,2.5190000e-05
11671429,K03567.01,1.00000e+00,1.000,KIC 11671429,1.00000e+00,,,1.1750000e-05
11673674,K00133.01,0.00000e+00,1.000,,,,,7.7080000e-01
11673686,K06243.01,1.00000e+00,1.000,KIC 11673686,1.00000e+00,,,3.6260000e-07
11673802,K01894.01,1.00000e+00,1.000,KIC 11673802,1.00000e+00,,,8.4760000e-06
11702948,K01465.01,1.00000e+00,1.000,KIC 11702948,1.00000e+00,,,4.0190000e-07
